Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
25,"G Hahn, A Ponce-Alvarez, G Deco, A Aertsen…","Portraits of communication in neuronal networks",2019,"Nature Reviews …","nature.com","https://www.nature.com/articles/s41583-018-0094-0","https://scholar.google.com/scholar?cites=6342069477757727647&as_sdt=2005&sciodt=0,5&hl=en",171,"2020-04-30 13:05:27","","","","",,,,,25,25.00,5,5,1,"The brain is organized as a network of highly specialized networks of spiking neurons. To exploit such a modular architecture for computation, the brain has to be able to regulate the flow of spiking activity between these specialized networks. In this Opinion article, we review …"
22,"M Senden, N Reuter, MP van den Heuvel…","Task‐related effective connectivity reveals that the cortical rich club gates cortex‐wide communication",2018,"Human brain …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.23913","https://scholar.google.com/scholar?cites=404532948098547030&as_sdt=2005&sciodt=0,5&hl=en",172,"2020-04-30 13:05:27","","","","",,,,,22,11.00,6,4,2,"Higher cognition may require the globally coordinated integration of specialized brain regions into functional networks. A collection of structural cortical hubs—referred to as the rich club—has been hypothesized to support task‐specific functional integration. In the …"
20,"ET Rolls, TJ Webb, G Deco","Communication before coherence",2012,"European Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1460-9568.2012.08188.x","https://scholar.google.com/scholar?cites=16945927176459487648&as_sdt=2005&sciodt=0,5&hl=en",173,"2020-04-30 13:05:27","","","","",,,,,20,2.50,7,3,8,"The hypothesis of communication through coherence proposes that coherent or synchronous oscillations in connected neural systems can promote communication. It has been applied mainly to how oscillations interact in connected networks. We tested by …"
22,"G Deco, J Cabral, VM Saenger, M Boly, E Tagliazucchi…","Perturbation of whole-brain dynamics in silico reveals mechanistic differences between brain states",2018,"Neuroimage","Elsevier","https://www.sciencedirect.com/science/article/pii/S1053811917310236","https://scholar.google.com/scholar?cites=5573245009870480952&as_sdt=2005&sciodt=0,5&hl=en",174,"2020-04-30 13:05:27","","","","",,,,,22,11.00,4,6,2,"Human neuroimaging research has revealed that wakefulness and sleep involve very different activity patterns. Yet, it is not clear why brain states differ in their dynamical complexity, eg in the level of integration and segregation across brain networks over time …"
22,"ET Rolls, G Deco","Networks for memory, perception, and decision-making, and beyond to how the syntax for language might be implemented in the brain",2015,"Brain research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006899314012323","https://scholar.google.com/scholar?cites=17582700540139705153&as_sdt=2005&sciodt=0,5&hl=en",175,"2020-04-30 13:05:27","","","","",,,,,22,4.40,11,2,5,"Neural principles that provide a foundation for memory, perception, and decision-making include place coding with sparse distributed representations, associative synaptic modification, and attractor networks in which the storage capacity is in the order of the …"
19,"ET Rolls, G Deco","Non-reward neural mechanisms in the orbitofrontal cortex",2016,"cortex","Elsevier","https://www.sciencedirect.com/science/article/pii/S0010945216301873","https://scholar.google.com/scholar?cites=2079185388185785376&as_sdt=2005&sciodt=0,5&hl=en",176,"2020-04-30 13:05:27","","","","",,,,,19,4.75,10,2,4,"Single neurons in the primate orbitofrontal cortex respond when an expected reward is not obtained, and behaviour must change. The human lateral orbitofrontal cortex is activated when non-reward, or loss occurs. The neuronal computation of this negative reward …"
22,"LD Lord, P Expert, HM Fernandes, G Petri…","Insights into brain architectures from the homological scaffolds of functional connectivity networks",2016,"Frontiers in systems …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fnsys.2016.00085","https://scholar.google.com/scholar?cites=9585772857125521557&as_sdt=2005&sciodt=0,5&hl=en",177,"2020-04-30 13:05:27","HTML","","","",,,,,22,5.50,4,5,4,"In recent years, the application of network analysis to neuroimaging data has provided useful insights about the brain's functional and structural organization in both health and disease. This has proven a significant paradigm shift from the study of individual brain …"
26,"P Wang, R Kong, X Kong, R Liégeois…","Inversion of a large-scale circuit model reveals a cortical hierarchy in the dynamic resting human brain",2019,"Science …","advances.sciencemag.org","https://advances.sciencemag.org/content/5/1/eaat7854?utm_source=TrendMD&utm_medium=cpc&utm_campaign=TrendMD_1","https://scholar.google.com/scholar?cites=5426220837855954918&as_sdt=2005&sciodt=0,5&hl=en",178,"2020-04-30 13:05:27","HTML","","","",,,,,26,26.00,5,5,1,"We considered a large-scale dynamical circuit model of human cerebral cortex with region-specific microscale properties. The model was inverted using a stochastic optimization approach, yielding markedly better fit to new, out-of-sample resting functional magnetic …"
20,"M Demirtaş, C Falcon, A Tucholka, JD Gispert…","A whole-brain computational modeling approach to explain the alterations in resting-state functional connectivity during progression of Alzheimer's disease",2017,"NeuroImage: Clinical","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213158217301961","https://scholar.google.com/scholar?cites=10990027576278161284&as_sdt=2005&sciodt=0,5&hl=en",179,"2020-04-30 13:05:27","HTML","","","",,,,,20,6.67,4,5,3,"Alzheimer's disease (AD) is the most common dementia with dramatic consequences. The research in structural and functional neuroimaging showed altered brain connectivity in AD. In this study, we investigated the whole-brain resting state functional connectivity (FC) of the …"
19,"G Deco, B Schürmann","Spatiotemporal coding in the cortex: information flow-based learning in spiking neural networks",1999,"Neural computation","MIT Press","https://www.mitpressjournals.org/doi/abs/10.1162/089976699300016502","https://scholar.google.com/scholar?cites=15008569171040380261&as_sdt=2005&sciodt=0,5&hl=en",180,"2020-04-30 13:05:27","","","","",,,,,19,0.90,10,2,21,"We introduce a learning paradigm for networks of integrate-and-fire spiking neurons that is based on an information-theoretic criterion. This criterion can be viewed as a first principle that demonstrates the experimentally observed fact that cortical neurons display …"
19,"G Deco, B SCHÜRMANN","Neural learning of chaotic system behavior",1994,"IEICE TRANSACTIONS on …","search.ieice.org","https://search.ieice.org/bin/summary.php?id=e77-a_11_1840","https://scholar.google.com/scholar?cites=9965493197884144116&as_sdt=2005&sciodt=0,5&hl=en",181,"2020-04-30 13:05:27","","","","",,,,,19,0.73,10,2,26,"We introduce recurrent networks that are able to learn chaotic maps, and investigate whether the neural models also capture the dynamical invariants (Correlation Dimension, largest Lyapunov exponent) of chaotic time series. We show that the dynamical invariants …"
19,"G Deco, P Roland","The role of multi-area interactions for the computation of apparent motion",2010,"NeuroImage","Elsevier","https://www.sciencedirect.com/science/article/pii/S1053811910003198","https://scholar.google.com/scholar?cites=9929859172819754533&as_sdt=2005&sciodt=0,5&hl=en",182,"2020-04-30 13:05:27","","","","",,,,,19,1.90,10,2,10,"Apparent motion (AM) is a robust visual illusion, in which fast displays of static objects in successively different positions elicit the perception of object motion. Neurons in higher order areas 21 and 19 compute object motion under such conditions and send feedback to …"
19,"C Näger, J Storck, G Deco","Speech recognition with spiking neurons and dynamic synapses: a model motivated by the human auditory pathway",2002,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231202004940","https://scholar.google.com/scholar?cites=9099769405388034715&as_sdt=2005&sciodt=0,5&hl=en",183,"2020-04-30 13:05:27","","","","",,,,,19,1.06,6,3,18,"We present a biologically motivated system for auditory signal processing and speech perception. In a novel approach, a model of the human cochlea is combined with a network of spiking neurons and dynamic synapses. The cochlea model continuously transforms the …"
21,"G Deco, V Jirsa, KJ Friston","The dynamical structural basis of brain activity",2012,"Principles of brain dynamics: Global …","books.google.com","https://books.google.com/books?hl=en&lr=&id=KOWZ2sZNlWQC&oi=fnd&pg=PA9&dq=%22gustavo+deco%22&ots=e0fVdCQtYV&sig=XxRDhemsuoOYulYrV_YDH5yFQA8","https://scholar.google.com/scholar?cites=10794482295861009277&as_sdt=2005&sciodt=0,5&hl=en",184,"2020-04-30 13:05:27","","","","",,,,,21,2.63,7,3,8,"Global network dynamics over distributed brain areas emerge from the local dynamics of each brain area. Conversely, global dynamics constrain local activity such that the whole system becomes self-organizing. The implicit coupling between local and global scales …"
19,"C Schittenkopf, G Deco","Testing nonlinear Markovian hypotheses in dynamical systems",1997,"Physica D: Nonlinear Phenomena","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167278996002308","https://scholar.google.com/scholar?cites=2333698908357579447&as_sdt=2005&sciodt=0,5&hl=en",185,"2020-04-30 13:05:27","","","","",,,,,19,0.83,10,2,23,"We present a statistical approach for detecting the Markovian character of dynamical systems by analyzing their flow of information. Especially in the presence of noise which is mostly the case for real-world time series, the calculation of the information flow of the …"
19,"J Storck, F Jäkel, G Deco","Temporal clustering with spiking neurons and dynamic synapses: towards technological applications",2001,"Neural networks","Elsevier","https://www.sciencedirect.com/science/article/pii/S0893608000001015","https://scholar.google.com/scholar?cites=17945471719779669811&as_sdt=2005&sciodt=0,5&hl=en",186,"2020-04-30 13:05:27","","","","",,,,,19,1.00,6,3,19,"We apply spiking neurons with dynamic synapses to detect temporal patterns in a multi-dimensional signal. We use a network of integrate-and-fire neurons, fully connected via dynamic synapses, each of which is given by a biologically plausible dynamical model …"
27,"A Ponce-Alvarez, A Jouary, M Privat, G Deco…","Whole-brain neuronal activity displays crackling noise dynamics",2018,"Neuron","Elsevier","https://www.sciencedirect.com/science/article/pii/S089662731830953X","https://scholar.google.com/scholar?cites=6223568761042523687&as_sdt=2005&sciodt=0,5&hl=en",187,"2020-04-30 13:05:27","HTML","","","",,,,,27,13.50,5,5,2,"Previous studies suggest that the brain operates at a critical point in which phases of order and disorder coexist, producing emergent patterned dynamics at all scales and optimizing several brain functions. Here, we combined light-sheet microscopy with GCaMP zebrafish …"
18,"G Deco, B Schuermann","Pattern recognition",2006,"US Patent 7,079,688","Google Patents","https://patents.google.com/patent/US7079688B1/en","https://scholar.google.com/scholar?cites=17619412157785968617&as_sdt=2005&sciodt=0,5&hl=en",188,"2020-04-30 13:05:27","","","","",,,,,18,1.29,9,2,14,"In a pattern recognition system, a pattern which is to be recognized later is prescribed in a learning phase. This pattern is detected sequentially, that is to say the informative areas of the pattern are detected and, moreover, the spatial relationship between the areas is also …"
